,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
433,000001.SH,20190304,3027.5755,3015.9427,3090.7959,3006.9417,2994.005,33.5705,1.1213,525649436.0,480603655.5
434,000001.SH,20190301,2994.005,2954.4021,2994.005,2930.8345,2940.9538,53.0512,1.8039,345786200.0,307337666.7
435,000001.SH,20190228,2940.9538,2950.0548,2965.3037,2930.195,2953.8242,-12.8704,-0.4357,350206602.0,298763953.1
436,000001.SH,20190227,2953.8242,2939.9287,2997.4882,2924.6432,2941.5163,12.3079,0.4184,474976453.0,411837618.7
437,000001.SH,20190226,2941.5163,2969.0976,2995.6762,2938.6227,2961.2834,-19.7671,-0.6675,565557967.0,492396545.2
438,000001.SH,20190225,2961.2834,2838.3896,2961.7951,2838.3896,2804.2262,157.0572,5.6007,528658590.0,465991432.6
439,000001.SH,20190222,2804.2262,2749.4615,2804.2262,2736.3324,2751.8012,52.425,1.9051,301481411.0,264518879.2
440,000001.SH,20190221,2751.8012,2759.9383,2794.0131,2744.9762,2761.2189,-9.4177,-0.3411,298649969.0,253033376.9
441,000001.SH,20190220,2761.2189,2761.0588,2767.4109,2739.9783,2755.6459,5.573,0.2022,245972527.0,205446929.3
442,000001.SH,20190219,2755.6459,2759.496,2780.7837,2737.5864,2754.3566,1.2893,0.0468,288046271.0,247121050.5
443,000001.SH,20190218,2754.3566,2699.8171,2754.3566,2699.8171,2682.385,71.9716,2.6831,260436007.0,224184077.2
444,000001.SH,20190215,2682.385,2712.7862,2715.6321,2679.7849,2719.6999,-37.3149,-1.372,196004265.0,169823260.3
445,000001.SH,20190214,2719.6999,2715.5358,2729.455,2707.4865,2721.0683,-1.3684,-0.0503,197037349.0,170330837.1
446,000001.SH,20190213,2721.0683,2674.5198,2727.075,2666.522,2671.8937,49.1746,1.8404,243794010.0,207125315.9
447,000001.SH,20190212,2671.8937,2654.0349,2674.4778,2648.8295,2653.896,17.9977,0.6782,184101179.0,156741540.4
448,000001.SH,20190211,2653.896,2613.1742,2654.0964,2613.1742,2618.2323,35.6637,1.3621,154898858.0,137307190.0
449,000001.SH,20190201,2618.2323,2597.7777,2618.4765,2590.5543,2584.5724,33.6599,1.3023,131986850.0,111522628.3
450,000001.SH,20190131,2584.5724,2581.3315,2606.6283,2571.5789,2575.5756,8.9968,0.3493,154303869.0,126013247.4
451,000001.SH,20190130,2575.5756,2584.7459,2598.815,2575.4091,2594.2536,-18.678,-0.72,120502571.0,101103927.5
452,000001.SH,20190129,2594.2536,2592.3549,2601.7358,2559.982,2596.9767,-2.7231,-0.1049,155581112.0,126749049.4
453,000001.SH,20190128,2596.9767,2615.7118,2630.3183,2591.1,2601.7234,-4.7467,-0.1824,146981765.0,127465636.7
454,000001.SH,20190125,2601.7234,2596.2618,2617.0022,2595.6294,2591.6935,10.0299,0.387,159394026.0,135415167.7
455,000001.SH,20190124,2591.6935,2584.6481,2597.2894,2569.7004,2581.0041,10.6894,0.4142,154042046.0,131575040.3
456,000001.SH,20190123,2581.0041,2575.2583,2589.5128,2572.4054,2579.7041,1.3,0.0504,131426798.0,105101323.6
457,000001.SH,20190122,2579.7041,2609.6421,2609.6421,2573.0617,2610.5094,-30.8053,-1.18,152537773.0,122995435.4
458,000001.SH,20190121,2610.5094,2599.0575,2618.9801,2599.0575,2596.0056,14.5038,0.5587,163425115.0,139915486.2
459,000001.SH,20190118,2596.0056,2567.7386,2598.8836,2565.9043,2559.637,36.3686,1.4208,190767237.0,151270430.6
460,000001.SH,20190117,2559.637,2573.5755,2582.556,2557.7114,2570.422,-10.785,-0.4196,162468134.0,127546126.7
461,000001.SH,20190116,2570.4221,2569.0697,2574.2362,2563.0061,2570.3449,0.0772,0.003,149301539.0,126876314.4
462,000001.SH,20190115,2570.3449,2537.3697,2571.5016,2532.4333,2535.7653,34.5796,1.3637,160265530.0,137374981.3
463,000001.SH,20190114,2535.7653,2553.3284,2556.2939,2533.0101,2553.8312,-18.0659,-0.7074,144825464.0,116243416.8
464,000001.SH,20190111,2553.8313,2539.5487,2554.7869,2533.3586,2535.0985,18.7328,0.7389,149444100.0,122375663.4
465,000001.SH,20190110,2535.0985,2543.8534,2551.8257,2531.6638,2544.3449,-9.2464,-0.3634,159874326.0,132692331.5
466,000001.SH,20190109,2544.3449,2536.4173,2574.4079,2536.157,2526.4622,17.8827,0.7078,191887930.0,160812527.0
467,000001.SH,20190108,2526.4622,2530.3001,2531.345,2520.1648,2533.0886,-6.6264,-0.2616,158099181.0,123379039.8
468,000001.SH,20190107,2533.0887,2528.6987,2536.9775,2515.5083,2514.8682,18.2205,0.7245,177305010.0,145513241.6
469,000001.SH,20190104,2514.8682,2446.0193,2515.316,2440.9066,2464.3628,50.5054,2.0494,168877667.0,139298675.0
470,000001.SH,20190103,2464.3628,2461.7829,2488.479,2455.9256,2465.291,-0.9282,-0.0377,124397497.0,106922789.5
471,000001.SH,20190102,2465.291,2497.8805,2500.2783,2456.4233,2493.8962,-28.6052,-1.147,109932013.0,97592572.0
472,000001.SH,20181228,2493.8962,2483.6171,2505.1138,2478.325,2483.0864,10.8098,0.4353,119245250.0,105980853.0
473,000001.SH,20181227,2483.0864,2527.7167,2532.0022,2483.0864,2498.2939,-15.2075,-0.6087,135406843.0,112479760.5
474,000001.SH,20181226,2498.2939,2501.1199,2513.8264,2492.0758,2504.819,-6.5251,-0.2605,108799629.0,93989532.6
475,000001.SH,20181225,2504.819,2503.9498,2513.9641,2462.8448,2527.007,-22.188,-0.878,140670560.0,114766008.8
476,000001.SH,20181224,2527.0071,2506.7372,2529.4395,2500.443,2516.2505,10.7566,0.4275,97339852.0,85760935.8
477,000001.SH,20181221,2516.2506,2526.5535,2527.4214,2498.6937,2536.2675,-20.0169,-0.7892,115671200.0,101360622.8
478,000001.SH,20181220,2536.2675,2544.5054,2554.8586,2516.0193,2549.5634,-13.2959,-0.5215,120566496.0,103504982.7
479,000001.SH,20181219,2549.5634,2578.675,2579.8743,2547.0783,2576.6495,-27.0861,-1.0512,107661797.0,93713175.0
480,000001.SH,20181218,2576.6495,2583.6343,2599.1479,2563.5731,2597.9737,-21.3242,-0.8208,117033370.0,99306536.4
481,000001.SH,20181217,2597.9737,2587.2632,2598.967,2573.8674,2593.7406,4.2331,0.1632,117363250.0,102960848.5
482,000001.SH,20181214,2593.7407,2627.2833,2629.1641,2593.7407,2634.0491,-40.3084,-1.5303,145942488.0,123724985.2
483,000001.SH,20181213,2634.0491,2607.144,2645.8367,2599.4586,2602.1526,31.8965,1.2258,150738115.0,132396107.0
484,000001.SH,20181212,2602.1526,2608.1141,2610.0086,2595.075,2594.0881,8.0645,0.3109,103518301.0,88998195.8
485,000001.SH,20181211,2594.0881,2587.0148,2596.1464,2583.1959,2584.5821,9.506,0.3678,101304364.0,85404123.4
